Index      S0(mW)      S1      S2      S3      S0(mW)      S1      S2      S3      DOP
1   0.09386   0.15412   0.14307   -0.97766   0.09386   0.15412   0.14307   -0.97766   100.46692
2   0.09383   0.15302   0.14322   -0.97790   0.09383   0.15302   0.14322   -0.97790   100.52490
3   0.09390   0.15329   0.14182   -0.97803   0.09390   0.15329   0.14182   -0.97803   100.59204
4   0.09390   0.15271   0.14451   -0.97772   0.09390   0.15271   0.14451   -0.97772   100.53406
5   0.09389   0.15232   0.14325   -0.97797   0.09389   0.15232   0.14325   -0.97797   100.48523
6   0.09378   0.15293   0.14310   -0.97787   0.09378   0.15293   0.14310   -0.97787   100.56458
7   0.09387   0.15305   0.14386   -0.97784   0.09387   0.15305   0.14386   -0.97784   100.60425
8   0.09395   0.15305   0.14411   -0.97766   0.09395   0.15305   0.14411   -0.97766   100.49438
9   0.09393   0.15168   0.14393   -0.97794   0.09393   0.15168   0.14393   -0.97794   100.48523
10   0.09391   0.15256   0.14283   -0.97803   0.09391   0.15256   0.14283   -0.97803   100.59204
11   0.09378   0.15256   0.14335   -0.97787   0.09378   0.15256   0.14335   -0.97787   100.57373
12   0.09373   0.15174   0.14240   -0.97812   0.09373   0.15174   0.14240   -0.97812   100.48828
13   0.09367   0.15177   0.14380   -0.97790   0.09367   0.15177   0.14380   -0.97790   100.50659
14   0.09358   0.15174   0.14460   -0.97778   0.09358   0.15174   0.14460   -0.97778   100.61340
15   0.09363   0.15293   0.14460   -0.97760   0.09363   0.15293   0.14460   -0.97760   100.54626
16   0.09364   0.15226   0.14444   -0.97784   0.09364   0.15226   0.14444   -0.97784   100.48828
17   0.09355   0.15204   0.14451   -0.97784   0.09355   0.15204   0.14451   -0.97784   100.52795
18   0.09354   0.15137   0.14597   -0.97775   0.09354   0.15137   0.14597   -0.97775   100.57678
19   0.09361   0.15235   0.14591   -0.97754   0.09361   0.15235   0.14591   -0.97754   100.52795
20   0.09361   0.15232   0.14545   -0.97766   0.09361   0.15232   0.14545   -0.97766   100.48828
21   0.09349   0.15165   0.14566   -0.97775   0.09349   0.15165   0.14566   -0.97775   100.56763
22   0.09373   0.15183   0.14502   -0.97781   0.09373   0.15183   0.14502   -0.97781   100.58594
23   0.09389   0.15162   0.14545   -0.97775   0.09389   0.15162   0.14545   -0.97775   100.50659
24   0.09396   0.15070   0.14527   -0.97787   0.09396   0.15070   0.14527   -0.97787   100.50659
25   0.09387   0.15128   0.14505   -0.97775   0.09387   0.15128   0.14505   -0.97775   100.59204
26   0.09401   0.15189   0.14588   -0.97757   0.09401   0.15189   0.14588   -0.97757   100.50354
27   0.09395   0.15085   0.14505   -0.97794   0.09395   0.15085   0.14505   -0.97794   100.49438
28   0.09397   0.15155   0.14505   -0.97784   0.09397   0.15155   0.14505   -0.97784   100.54321
29   0.09395   0.15119   0.14585   -0.97769   0.09395   0.15119   0.14585   -0.97769   100.57373
30   0.09407   0.15122   0.14478   -0.97790   0.09407   0.15122   0.14478   -0.97790   100.47607
31   0.09392   0.15165   0.14563   -0.97766   0.09392   0.15165   0.14563   -0.97766   100.52490
32   0.09376   0.15046   0.14585   -0.97790   0.09376   0.15046   0.14585   -0.97790   100.62256
33   0.09376   0.15094   0.14570   -0.97781   0.09376   0.15094   0.14570   -0.97781   100.53711
34   0.09366   0.15015   0.14603   -0.97794   0.09366   0.15015   0.14603   -0.97794   100.44861
35   0.09363   0.15079   0.14682   -0.97763   0.09363   0.15079   0.14682   -0.97763   100.55542
36   0.09356   0.15043   0.14692   -0.97775   0.09356   0.15043   0.14692   -0.97775   100.61646
37   0.09366   0.14994   0.14832   -0.97748   0.09366   0.14994   0.14832   -0.97748   100.48828
38   0.09370   0.15040   0.14789   -0.97751   0.09370   0.15040   0.14789   -0.97751   100.48828
39   0.09354   0.15015   0.14692   -0.97775   0.09354   0.15015   0.14692   -0.97775   100.58594
40   0.09345   0.15064   0.14780   -0.97751   0.09345   0.15064   0.14780   -0.97751   100.59509
41   0.09358   0.14972   0.14716   -0.97781   0.09358   0.14972   0.14716   -0.97781   100.46692
42   0.09361   0.15015   0.14658   -0.97784   0.09361   0.15015   0.14658   -0.97784   100.51575
43   0.09367   0.15021   0.14686   -0.97769   0.09367   0.15021   0.14686   -0.97769   100.60425
44   0.09376   0.15073   0.14621   -0.97781   0.09376   0.15073   0.14621   -0.97781   100.55542
45   0.09385   0.15043   0.14716   -0.97769   0.09385   0.15043   0.14716   -0.97769   100.45776
46   0.09378   0.14914   0.14844   -0.97763   0.09378   0.14914   0.14844   -0.97763   100.55542
47   0.09376   0.14991   0.14710   -0.97775   0.09376   0.14991   0.14710   -0.97775   100.61340
48   0.09386   0.14856   0.14850   -0.97772   0.09386   0.14856   0.14850   -0.97772   100.51575
49   0.09391   0.14808   0.14750   -0.97797   0.09391   0.14808   0.14750   -0.97797   100.47607
50   0.09391   0.14911   0.14722   -0.97794   0.09391   0.14911   0.14722   -0.97794   100.54321
51   0.09395   0.14823   0.14759   -0.97790   0.09395   0.14823   0.14759   -0.97790   100.59204
